cik,date,value,component
1713445,2025-01-01,1,adoption_domestic
1723788,2025-01-01,1,adoption_domestic
1725210,2025-01-01,1,adoption_domestic
1737193,2025-01-01,1,adoption_domestic
1750106,2025-01-01,1,adoption_domestic
1803696,2025-01-01,1,adoption_domestic
1803914,2025-01-01,1,adoption_domestic
1805521,2025-01-01,1,adoption_domestic
1811999,2025-01-01,1,adoption_domestic
1820875,2025-01-01,1,adoption_domestic
1821534,2025-01-01,1,adoption_domestic
1829953,2025-01-01,1,adoption_domestic
1847355,2025-01-01,1,adoption_domestic
1848672,2025-01-01,1,adoption_domestic
1851961,2025-01-01,1,adoption_domestic
1857086,2025-01-01,1,adoption_domestic
1860543,2025-01-01,1,adoption_domestic
1866838,2025-01-01,1,adoption_domestic
1879001,2025-01-01,1,adoption_domestic
1883685,2025-01-01,1,adoption_domestic
1884046,2025-01-01,1,adoption_domestic
1886894,2025-01-01,1,adoption_domestic
1892492,2025-01-01,1,adoption_domestic
1895618,2025-01-01,1,adoption_domestic
1897245,2025-01-01,1,adoption_domestic
1911545,2025-01-01,1,adoption_domestic
1920406,2025-01-01,1,adoption_domestic
1937987,2025-01-01,1,adoption_domestic
2000046,2025-01-01,1,adoption_domestic
2009684,2025-01-01,1,adoption_domestic
2013744,2025-01-01,1,adoption_domestic
2020455,2025-01-01,1,adoption_domestic
2028707,2025-01-01,1,adoption_domestic
924396,2021-01-01,1,marketplace_domestic
1021096,2021-01-01,1,marketplace_domestic
1357671,2021-01-01,1,marketplace_domestic
1422892,2021-01-01,1,marketplace_domestic
1454742,2021-01-01,1,marketplace_domestic
1491487,2021-01-01,1,marketplace_domestic
1499275,2021-01-01,1,marketplace_domestic
1515139,2021-01-01,1,marketplace_domestic
1600641,2021-01-01,1,marketplace_domestic
1679788,2021-01-01,1,marketplace_domestic
1706509,2021-01-01,1,marketplace_domestic
1708176,2021-01-01,1,marketplace_domestic
1717556,2021-01-01,1,marketplace_domestic
1803914,2021-01-01,1,marketplace_domestic
1824403,2021-01-01,1,marketplace_domestic
1841867,2021-01-01,1,marketplace_domestic
102109,2022-01-01,1,marketplace_domestic
924396,2022-01-01,1,marketplace_domestic
1065088,2022-01-01,1,marketplace_domestic
1091907,2022-01-01,1,marketplace_domestic
1318742,2022-01-01,1,marketplace_domestic
1326380,2022-01-01,1,marketplace_domestic
1357671,2022-01-01,1,marketplace_domestic
1368365,2022-01-01,1,marketplace_domestic
1386044,2022-01-01,1,marketplace_domestic
1454742,2022-01-01,1,marketplace_domestic
1510832,2022-01-01,1,marketplace_domestic
1513761,2022-01-01,1,marketplace_domestic
1600641,2022-01-01,1,marketplace_domestic
1679788,2022-01-01,1,marketplace_domestic
1704711,2022-01-01,1,marketplace_domestic
1717556,2022-01-01,1,marketplace_domestic
1722731,2022-01-01,1,marketplace_domestic
1754195,2022-01-01,1,marketplace_domestic
1760903,2022-01-01,1,marketplace_domestic
1772757,2022-01-01,1,marketplace_domestic
1820302,2022-01-01,1,marketplace_domestic
1823144,2022-01-01,1,marketplace_domestic
1835567,2022-01-01,1,marketplace_domestic
1841867,2022-01-01,1,marketplace_domestic
1843993,2022-01-01,1,marketplace_domestic
1892492,2022-01-01,1,marketplace_domestic
1338929,2023-01-01,1,marketplace_domestic
1353283,2023-01-01,1,marketplace_domestic
1389067,2023-01-01,1,marketplace_domestic
1409624,2023-01-01,1,marketplace_domestic
1499275,2023-01-01,1,marketplace_domestic
1831978,2023-01-01,1,marketplace_domestic
1119190,2024-01-01,1,marketplace_domestic
1338929,2024-01-01,1,marketplace_domestic
1477960,2024-01-01,1,marketplace_domestic
1829953,2024-01-01,1,marketplace_domestic
1857803,2024-01-01,1,marketplace_domestic
1869699,2024-01-01,1,marketplace_domestic
1883685,2024-01-01,1,marketplace_domestic
1889123,2024-01-01,1,marketplace_domestic
1992508,2024-01-01,1,marketplace_domestic
1106838,2025-01-01,1,marketplace_domestic
1530766,2025-01-01,1,marketplace_domestic
1889123,2025-01-01,1,marketplace_domestic
2016072,2025-01-01,1,marketplace_domestic
2039497,2025-01-01,1,marketplace_domestic
1583138,2014-01-01,1,risk_domestic
896493,2023-01-01,1,risk_domestic
1050446,2023-01-01,1,risk_domestic
1437491,2023-01-01,1,risk_domestic
1895618,2023-01-01,1,risk_domestic
1050446,2024-01-01,1,risk_domestic
1050446,2025-01-01,1,risk_domestic
1554859,2025-01-01,1,risk_domestic
1671941,2025-01-01,1,risk_domestic
1853825,2025-01-01,1,risk_domestic
