cik,date,value,component
66025,2001-01-01,1,protocols_domestic
66479,2001-01-01,1,protocols_domestic
66904,2001-01-01,1,protocols_domestic
67517,2001-01-01,1,protocols_domestic
67686,2001-01-01,1,protocols_domestic
67716,2001-01-01,1,protocols_domestic
68622,2001-01-01,1,protocols_domestic
69488,2001-01-01,1,protocols_domestic
69499,2001-01-01,1,protocols_domestic
72418,2001-01-01,1,protocols_domestic
72444,2001-01-01,1,protocols_domestic
72741,2001-01-01,1,protocols_domestic
72971,2001-01-01,1,protocols_domestic
73124,2001-01-01,1,protocols_domestic
73952,2001-01-01,1,protocols_domestic
75594,2001-01-01,1,protocols_domestic
76954,2001-01-01,1,protocols_domestic
77551,2001-01-01,1,protocols_domestic
77597,2001-01-01,1,protocols_domestic
78128,2001-01-01,1,protocols_domestic
78749,2001-01-01,1,protocols_domestic
79326,2001-01-01,1,protocols_domestic
79958,2001-01-01,1,protocols_domestic
81023,2001-01-01,1,protocols_domestic
81288,2001-01-01,1,protocols_domestic
84792,2001-01-01,1,protocols_domestic
86115,2001-01-01,1,protocols_domestic
86940,2001-01-01,1,protocols_domestic
88974,2001-01-01,1,protocols_domestic
89439,2001-01-01,1,protocols_domestic
89902,2001-01-01,1,protocols_domestic
91576,2001-01-01,1,protocols_domestic
92116,2001-01-01,1,protocols_domestic
92122,2001-01-01,1,protocols_domestic
92230,2001-01-01,1,protocols_domestic
93389,2001-01-01,1,protocols_domestic
94049,2001-01-01,1,protocols_domestic
94185,2001-01-01,1,protocols_domestic
94784,2001-01-01,1,protocols_domestic
94845,2001-01-01,1,protocols_domestic
95052,2001-01-01,1,protocols_domestic
95301,2001-01-01,1,protocols_domestic
97745,2001-01-01,1,protocols_domestic
99047,2001-01-01,1,protocols_domestic
100517,2001-01-01,1,protocols_domestic
100923,2001-01-01,1,protocols_domestic
102198,2001-01-01,1,protocols_domestic
104348,2001-01-01,1,protocols_domestic
105076,2001-01-01,1,protocols_domestic
105634,2001-01-01,1,protocols_domestic
106040,2001-01-01,1,protocols_domestic
106170,2001-01-01,1,protocols_domestic
107815,2001-01-01,1,protocols_domestic
109657,2001-01-01,1,protocols_domestic
110430,2001-01-01,1,protocols_domestic
205520,2001-01-01,1,protocols_domestic
216039,2001-01-01,1,protocols_domestic
310158,2001-01-01,1,protocols_domestic
311046,2001-01-01,1,protocols_domestic
311049,2001-01-01,1,protocols_domestic
313143,2001-01-01,1,protocols_domestic
313277,2001-01-01,1,protocols_domestic
315256,2001-01-01,1,protocols_domestic
317158,2001-01-01,1,protocols_domestic
317540,2001-01-01,1,protocols_domestic
317551,2001-01-01,1,protocols_domestic
318154,2001-01-01,1,protocols_domestic
